tag	evidence_count	evidence_files
mode-aware-prompt-shaping	1	docs/backend-trace/files/src/agents/system-prompt.ts.md
model-alias-display	1	docs/backend-trace/files/src/agents/pi-embedded-runner/model.ts.md
model-alias-normalization	1	docs/backend-trace/files/src/agents/cli-backends.ts.md
model-alias-resolution	1	docs/backend-trace/files/src/agents/opencode-zen-models.ts.md
model-allowlist	1	docs/backend-trace/files/src/agents/model-selection.ts.md
model-capability-scan	1	docs/backend-trace/files/src/agents/model-scan.ts.md
model-catalog-loading	1	docs/backend-trace/files/src/agents/model-catalog.ts.md
model-catalog-runtime	1	docs/backend-trace/files/src/gateway/server-model-catalog.ts.md
model-compatibility	1	docs/backend-trace/files/src/agents/transcript-policy.ts.md
model-definition-adapter	1	docs/backend-trace/files/src/agents/synthetic-models.ts.md
model-discovery-cache	1	docs/backend-trace/files/src/agents/bedrock-discovery.ts.md
model-fallback-chain	1	docs/backend-trace/files/src/agents/model-fallback.ts.md
model-resolution	1	docs/backend-trace/files/src/agents/pi-embedded-runner/model.ts.md
model-routing	1	docs/backend-trace/files/src/agents/model-selection.ts.md
model-window-resolution	1	docs/backend-trace/files/src/agents/context-window-guard.ts.md
models-config-contract	1	docs/backend-trace/files/src/config/types.models.ts.md
models-json-materialization	1	docs/backend-trace/files/src/agents/models-config.ts.md
models-list-rpc	1	docs/backend-trace/files/src/gateway/server-methods/models.ts.md
modular-config-include-resolution	1	docs/backend-trace/files/src/config/includes.ts.md
module-api-boundary	1	docs/backend-trace/files/src/agents/bash-tools.ts.md
module-backward-compat	1	docs/backend-trace/files/src/agents/claude-cli-runner.ts.md
module-facade	1	docs/backend-trace/files/src/gateway/server.ts.md
msteams-config-contract	1	docs/backend-trace/files/src/config/types.msteams.ts.md
multi-account-channel-state	1	docs/backend-trace/files/src/gateway/server-channels.ts.md
multi-agent	1	docs/backend-trace/files/src/agents/agent-scope.ts.md
multi-agent-config-contract	1	docs/backend-trace/files/src/config/types.agents.ts.md
multi-agent-state-isolation	1	docs/backend-trace/files/src/config/agent-dirs.ts.md
multi-bind-loopback	1	docs/backend-trace/files/src/gateway/server-runtime-state.ts.md
multi-channel-payload-delivery	1	docs/backend-trace/files/src/infra/outbound/deliver.ts.md
multi-cli-backend	1	docs/backend-trace/files/src/agents/cli-backends.ts.md
multi-installer-support	1	docs/backend-trace/files/src/agents/skills-install.ts.md
multi-provider-auto-discovery	1	docs/backend-trace/files/src/agents/models-config.providers.ts.md
multi-provider-search-routing	1	docs/backend-trace/files/src/agents/tools/web-search.ts.md
multi-provider-usage-aggregation	1	docs/backend-trace/files/src/infra/provider-usage.load.ts.md
multi-source-credential-fallback	1	docs/backend-trace/files/src/infra/provider-usage.auth.ts.md
multimodal-payload-guard	1	docs/backend-trace/files/src/agents/tool-images.ts.md
native-command-toggle-policy	1	docs/backend-trace/files/src/config/commands.ts.md
native-image-injection	1	docs/backend-trace/files/src/agents/pi-embedded-runner/run/images.ts.md
nested-agent-step	1	docs/backend-trace/files/src/agents/tools/agent-step.ts.md
next-run-recompute	1	docs/backend-trace/files/src/cron/service/jobs.ts.md
node-bin-probe-cache	1	docs/backend-trace/files/src/infra/skills-remote.ts.md
node-browser-proxy-routing	1	docs/backend-trace/files/src/agents/tools/browser-tool.ts.md
node-browser-proxy-rpc	1	docs/backend-trace/files/src/gateway/server-methods/browser.ts.md
node-canvas-control	1	docs/backend-trace/files/src/agents/tools/canvas-tool.ts.md
node-command-allowlist-policy	1	docs/backend-trace/files/src/gateway/node-command-policy.ts.md
node-event-contract	1	docs/backend-trace/files/src/gateway/server-node-events-types.ts.md
node-event-ingress	1	docs/backend-trace/files/src/gateway/server-methods/nodes.ts.md
node-event-routing	1	docs/backend-trace/files/src/gateway/server-node-events.ts.md
node-execution	1	docs/backend-trace/files/src/agents/bash-tools.exec.ts.md
node-host-config-contract	1	docs/backend-trace/files/src/config/types.node-host.ts.md
node-invoke-policy-gate	1	docs/backend-trace/files/src/gateway/server-methods/nodes.ts.md
node-invoke-rpc-bridge	1	docs/backend-trace/files/src/gateway/node-registry.ts.md
node-pairing-workflow	1	docs/backend-trace/files/src/infra/node-pairing.ts.md
node-platform-detection	1	docs/backend-trace/files/src/gateway/server-mobile-nodes.ts.md
node-session-registry	1	docs/backend-trace/files/src/gateway/node-registry.ts.md
node-session-subscription	1	docs/backend-trace/files/src/gateway/server-node-subscriptions.ts.md
node-shell-command-adapter	1	docs/backend-trace/files/src/infra/node-shell.ts.md
node-system-run	1	docs/backend-trace/files/src/agents/tools/nodes-tool.ts.md
node-target-resolution	1	docs/backend-trace/files/src/agents/tools/nodes-utils.ts.md
node-targeted-broadcast	1	docs/backend-trace/files/src/gateway/server-node-subscriptions.ts.md
nodes	1	docs/backend-trace/files/src/gateway/server.impl.ts.md
nodes-method-common-helpers	1	docs/backend-trace/files/src/gateway/server-methods/nodes.helpers.ts.md
nodes-protocol-schemas	1	docs/backend-trace/files/src/gateway/protocol/schema/nodes.ts.md
nodes-rpc-runtime	1	docs/backend-trace/files/src/gateway/server-methods/nodes.ts.md
nodes-tool-runtime	1	docs/backend-trace/files/src/agents/tools/nodes-tool.ts.md
oauth-auto-refresh	1	docs/backend-trace/files/src/agents/auth-profiles/oauth.ts.md
oauth-expiry-monitor	1	docs/backend-trace/files/src/agents/auth-health.ts.md
oauth-id-repair	1	docs/backend-trace/files/src/agents/auth-profiles/repair.ts.md
oauth-pkce-flow	1	docs/backend-trace/files/src/agents/chutes-oauth.ts.md
oauth-profile-repair-guidance	1	docs/backend-trace/files/src/agents/auth-profiles/doctor.ts.md
oauth-refresh-adapter	1	docs/backend-trace/files/src/agents/chutes-oauth.ts.md
oauth-to-web-fallback	1	docs/backend-trace/files/src/infra/provider-usage.fetch.claude.ts.md
observability	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.raw-stream.ts.md
onboarding-common-helpers	1	docs/backend-trace/files/src/channels/plugins/onboarding/helpers.ts.md
openai-chat-completions-compat	1	docs/backend-trace/files/src/gateway/openai-http.ts.md
openai-compatible-endpoint	1	docs/backend-trace/files/src/gateway/server-http.ts.md
openai-embedding-batch-execution	1	docs/backend-trace/files/src/memory/batch-openai.ts.md
openai-embedding-provider-adapter	1	docs/backend-trace/files/src/memory/embeddings-openai.ts.md
openai-reasoning-compat-fix	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/openai.ts.md
openclaw-config-root-validation	1	docs/backend-trace/files/src/config/zod-schema.ts.md
openclaw-version-compare	1	docs/backend-trace/files/src/config/version.ts.md
opencode-zen-model-catalog	1	docs/backend-trace/files/src/agents/opencode-zen-models.ts.md
openresponses-endpoint-runtime	1	docs/backend-trace/files/src/gateway/openresponses-http.ts.md
openresponses-protocol-schema	1	docs/backend-trace/files/src/gateway/open-responses.schema.ts.md
openrouter-probe-tool-image	1	docs/backend-trace/files/src/agents/model-scan.ts.md
operator-facing-error-message	1	docs/backend-trace/files/src/infra/outbound/target-errors.ts.md
optional-local-embedding-runtime	1	docs/backend-trace/files/src/memory/node-llama.ts.md
os-runtime-summary	1	docs/backend-trace/files/src/infra/os-summary.ts.md
outbound-adapter-loader	1	docs/backend-trace/files/src/channels/plugins/outbound/load.ts.md
outbound-cancel-checkpoint	1	docs/backend-trace/files/src/infra/outbound/abort.ts.md
outbound-channel-selection	1	docs/backend-trace/files/src/infra/outbound/channel-selection.ts.md
outbound-delivery-engine	1	docs/backend-trace/files/src/infra/outbound/deliver.ts.md
outbound-result-envelope	1	docs/backend-trace/files/src/infra/outbound/envelope.ts.md
outbound-session-bootstrap	1	docs/backend-trace/files/src/infra/outbound/outbound-session.ts.md
oversized-tool-result-control	1	docs/backend-trace/files/src/agents/session-tool-result-guard.ts.md
owner-guard	1	docs/backend-trace/files/src/agents/tool-policy.ts.md
package-root-resolution	1	docs/backend-trace/files/src/infra/openclaw-root.ts.md
paired-node-fallback	1	docs/backend-trace/files/src/agents/tools/nodes-utils.ts.md
pairing-approved-message-template	1	docs/backend-trace/files/src/channels/plugins/pairing-message.ts.md
pairing-channel-orchestration	1	docs/backend-trace/files/src/channels/plugins/pairing.ts.md
partial-data-merge-strategy	1	docs/backend-trace/files/src/infra/provider-usage.fetch.antigravity.ts.md
partial-failure-tolerant-usage-load	1	docs/backend-trace/files/src/infra/provider-usage.load.ts.md
patch-update-apply	1	docs/backend-trace/files/src/agents/apply-patch-update.ts.md
payload-audit	1	docs/backend-trace/files/src/agents/anthropic-payload-log.ts.md
pending-invoke-timeout-cleanup	1	docs/backend-trace/files/src/gateway/node-registry.ts.md
per-session-model-override	1	docs/backend-trace/files/src/agents/tools/session-status-tool.ts.md
permission-control	1	docs/backend-trace/files/src/agents/tool-policy.ts.md
pi-helper-api-surface	1	docs/backend-trace/files/src/agents/pi-embedded-helpers.ts.md
pi-sdk-model-discovery-compat	1	docs/backend-trace/files/src/agents/pi-model-discovery.ts.md
ping-pong-escalation-loop	1	docs/backend-trace/files/src/agents/tools/sessions-send-tool.a2a.ts.md
plugin-allowlist-reexports	1	docs/backend-trace/files/src/channels/plugins/allowlist-match.ts.md
plugin-auto-enable-by-config-detection	1	docs/backend-trace/files/src/config/plugin-auto-enable.ts.md
plugin-channel-config-reexports	1	docs/backend-trace/files/src/channels/plugins/channel-config.ts.md
plugin-cli-surface	1	docs/backend-trace/files/src/plugins/cli.ts.md
plugin-command-registry-and-dispatch	1	docs/backend-trace/files/src/plugins/commands.ts.md
plugin-config-normalization	1	docs/backend-trace/files/src/plugins/config-state.ts.md
plugin-config-schema-default	1	docs/backend-trace/files/src/plugins/config-schema.ts.md
plugin-discovery-pipeline	1	docs/backend-trace/files/src/plugins/discovery.ts.md
plugin-enable-config-mutation	1	docs/backend-trace/files/src/plugins/enable.ts.md
plugin-enable-gating	1	docs/backend-trace/files/src/agents/skills/plugin-skills.ts.md
plugin-error-isolation	1	docs/backend-trace/files/src/agents/channel-tools.ts.md
plugin-first-core-fallback	1	docs/backend-trace/files/src/infra/outbound/outbound-send-service.ts.md
plugin-gateway-handler-load	1	docs/backend-trace/files/src/gateway/server-plugins.ts.md
plugin-governance	1	docs/backend-trace/files/src/agents/tool-policy.ts.md
plugin-hook-execution-engine	1	docs/backend-trace/files/src/plugins/hooks.ts.md
plugin-http-bridge	1	docs/backend-trace/files/src/gateway/server/plugins-http.ts.md
plugin-http-path-normalization	1	docs/backend-trace/files/src/plugins/http-path.ts.md
plugin-http-route-registration	1	docs/backend-trace/files/src/plugins/http-registry.ts.md
plugin-install-recording	1	docs/backend-trace/files/src/plugins/installs.ts.md
plugin-installation-pipeline	1	docs/backend-trace/files/src/plugins/install.ts.md
plugin-interception	1	docs/backend-trace/files/src/agents/pi-tools.before-tool-call.ts.md
plugin-json-schema-validation	1	docs/backend-trace/files/src/plugins/schema-validator.ts.md
plugin-loading-orchestrator	1	docs/backend-trace/files/src/plugins/loader.ts.md
plugin-manifest-contract-and-loader	1	docs/backend-trace/files/src/plugins/manifest.ts.md
plugin-manifest-indexing	1	docs/backend-trace/files/src/plugins/manifest-registry.ts.md
plugin-native-dependency-hints	1	docs/backend-trace/files/src/plugins/runtime/native-deps.ts.md
plugin-provider-resolution	1	docs/backend-trace/files/src/plugins/providers.ts.md
plugin-registry-core	1	docs/backend-trace/files/src/plugins/registry.ts.md
plugin-runtime-orchestrator	1	docs/backend-trace/files/src/plugins/runtime/index.ts.md
plugin-runtime-type-contract	1	docs/backend-trace/files/src/plugins/runtime/types.ts.md
plugin-service-lifecycle	1	docs/backend-trace/files/src/plugins/services.ts.md
plugin-services	1	docs/backend-trace/files/src/gateway/server-startup.ts.md
plugin-skill-integration	1	docs/backend-trace/files/src/agents/skills/plugin-skills.ts.md
plugin-slot-selection	1	docs/backend-trace/files/src/plugins/slots.ts.md
plugin-source-display	1	docs/backend-trace/files/src/plugins/source-display.ts.md
plugin-status-reporting	1	docs/backend-trace/files/src/plugins/status.ts.md
plugin-tool-resolution	1	docs/backend-trace/files/src/plugins/tools.ts.md
plugin-tools	1	docs/backend-trace/files/src/agents/openclaw-tools.ts.md
plugin-type-system-contracts	1	docs/backend-trace/files/src/plugins/types.ts.md
plugin-update-pipeline	1	docs/backend-trace/files/src/plugins/update.ts.md
plugins	1	docs/backend-trace/files/src/gateway/server-methods-list.ts.md
plugins-config-contract	1	docs/backend-trace/files/src/config/types.plugins.ts.md
policy-source-traceability	1	docs/backend-trace/files/src/agents/sandbox/tool-policy.ts.md
port-diagnostics-domain-model	1	docs/backend-trace/files/src/infra/ports-types.ts.md
port-owner-diagnostics	1	docs/backend-trace/files/src/infra/ports-inspect.ts.md
portable-lsof-resolution	1	docs/backend-trace/files/src/infra/ports-lsof.ts.md
post-restart-delivery-resume	1	docs/backend-trace/files/src/gateway/server-restart-sentinel.ts.md
post-restart-diagnostics	1	docs/backend-trace/files/src/infra/restart-sentinel.ts.md
post-run-cleanup-policy	1	docs/backend-trace/files/src/agents/subagent-announce.ts.md
process-lifecycle-control	1	docs/backend-trace/files/src/agents/shell-utils.ts.md
process-log-observability	1	docs/backend-trace/files/src/agents/bash-tools.process.ts.md
process-output-buffering	1	docs/backend-trace/files/src/agents/bash-process-registry.ts.md
prompt-context-observability	1	docs/backend-trace/files/src/agents/cache-trace.ts.md
prompt-control	1	docs/backend-trace/files/src/agents/pi-embedded-runner.ts.md
prompt-orchestration	1	docs/backend-trace/files/src/agents/pi-embedded-runner/system-prompt.ts.md
prompt-sandbox-awareness	1	docs/backend-trace/files/src/agents/pi-embedded-runner/sandbox-info.ts.md
prompt-size-breakdown	1	docs/backend-trace/files/src/agents/system-prompt-report.ts.md
protocol-error-codes	1	docs/backend-trace/files/src/gateway/protocol/schema/error-codes.ts.md
protocol-framing	1	docs/backend-trace/files/src/gateway/client.ts.md
protocol-primitive-schemas	1	docs/backend-trace/files/src/gateway/protocol/schema/primitives.ts.md
protocol-schema-facade	1	docs/backend-trace/files/src/gateway/protocol/schema.ts.md
protocol-schema-registry	1	docs/backend-trace/files/src/gateway/protocol/schema/protocol-schemas.ts.md
protocol-static-types-bridge	1	docs/backend-trace/files/src/gateway/protocol/schema/types.ts.md
provider-auth-config-contract	1	docs/backend-trace/files/src/config/types.auth.ts.md
provider-auth-resolution	1	docs/backend-trace/files/src/agents/model-auth.ts.md
provider-aware-policy	1	docs/backend-trace/files/src/agents/pi-tools.policy.ts.md
provider-compat-normalization	1	docs/backend-trace/files/src/agents/model-compat.ts.md
provider-compatibility	2	docs/backend-trace/files/src/agents/pi-tools.schema.ts.md;docs/backend-trace/files/src/agents/schema/clean-for-gemini.ts.md
provider-compatible-tool-parameters	1	docs/backend-trace/files/src/agents/tools/browser-tool.schema.ts.md
provider-config-normalization	1	docs/backend-trace/files/src/agents/models-config.providers.ts.md
provider-consistency	1	docs/backend-trace/files/src/agents/pi-embedded-runner/tool-split.ts.md
provider-default-model-metadata	1	docs/backend-trace/files/src/agents/cloudflare-ai-gateway.ts.md
provider-error-classification	1	docs/backend-trace/files/src/agents/failover-error.ts.md
provider-fallback	1	docs/backend-trace/files/src/memory/embeddings.ts.md
provider-header-adaptation	1	docs/backend-trace/files/src/agents/pi-embedded-runner/extra-params.ts.md
provider-image-size-compatibility	1	docs/backend-trace/files/src/agents/tool-images.ts.md
provider-isolation	1	docs/backend-trace/files/src/memory/provider-key.ts.md
provider-key-and-param-validation	1	docs/backend-trace/files/src/agents/tools/web-search.ts.md
provider-model-definition-adapter	1	docs/backend-trace/files/src/agents/together-models.ts.md
provider-oauth-chutes	1	docs/backend-trace/files/src/agents/chutes-oauth.ts.md
provider-observability	1	docs/backend-trace/files/src/agents/anthropic-payload-log.ts.md
provider-order-management	1	docs/backend-trace/files/src/agents/auth-profiles/profiles.ts.md
provider-order-override	1	docs/backend-trace/files/src/agents/auth-profiles/order.ts.md
provider-safe-enum-shape	1	docs/backend-trace/files/src/agents/schema/typebox.ts.md
provider-specific-validation-core	1	docs/backend-trace/files/src/config/zod-schema.providers-core.ts.md
provider-status-summary	1	docs/backend-trace/files/src/agents/auth-health.ts.md
provider-strictness-compatibility	1	docs/backend-trace/files/src/agents/session-transcript-repair.ts.md
provider-target-normalization	1	docs/backend-trace/files/src/infra/outbound/target-normalization.ts.md
provider-tool-id-compatibility	1	docs/backend-trace/files/src/agents/tool-call-id.ts.md
provider-turn-compat	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/turns.ts.md
provider-usage-auth-resolution	1	docs/backend-trace/files/src/infra/provider-usage.auth.ts.md
provider-usage-data-contract	1	docs/backend-trace/files/src/infra/provider-usage.types.ts.md
pty-input-sanitization	1	docs/backend-trace/files/src/agents/pty-dsr.ts.md
pty-key-encoding	1	docs/backend-trace/files/src/agents/pty-keys.ts.md
qmd-config-normalization	1	docs/backend-trace/files/src/memory/backend-config.ts.md
qmd-fallback	1	docs/backend-trace/files/src/memory/search-manager.ts.md
qmd-memory-backend-runtime	1	docs/backend-trace/files/src/memory/qmd-manager.ts.md
qmd-query-output-normalization	1	docs/backend-trace/files/src/memory/qmd-query-parser.ts.md
queue-drop-policy	1	docs/backend-trace/files/src/agents/subagent-announce-queue.ts.md
queue-policy-config-contract	1	docs/backend-trace/files/src/config/types.queue.ts.md
readability-firecrawl-fallback	1	docs/backend-trace/files/src/agents/tools/web-fetch.ts.md
reasoning-control	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.ts.md
reasoning-stream	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.handlers.messages.ts.md
reasoning-tag-cleanup	1	docs/backend-trace/files/src/agents/pi-embedded-utils.ts.md
reconnect-health	1	docs/backend-trace/files/src/gateway/client.ts.md
registry-consistency	1	docs/backend-trace/files/src/agents/sandbox/manage.ts.md
registry-schema-migration	1	docs/backend-trace/files/src/agents/subagent-registry.store.ts.md
relative-time-formatting	1	docs/backend-trace/files/src/infra/format-time/format-relative.ts.md
reload-plan-classification	1	docs/backend-trace/files/src/gateway/config-reload.ts.md
reminder-context-injection	1	docs/backend-trace/files/src/agents/tools/cron-tool.ts.md
remote-skill-eligibility	1	docs/backend-trace/files/src/infra/skills-remote.ts.md
reply-payload-normalization	1	docs/backend-trace/files/src/infra/outbound/payloads.ts.md
reply-prefix-policy	1	docs/backend-trace/files/src/channels/reply-prefix.ts.md
repo-root-discovery	1	docs/backend-trace/files/src/agents/system-prompt-params.ts.md
resolver-cache-signature	1	docs/backend-trace/files/src/infra/outbound/target-normalization.ts.md
responses-api-test-mock	1	docs/backend-trace/files/src/gateway/test-helpers.openai-mock.ts.md
responses-input-files-images-ingest	1	docs/backend-trace/files/src/gateway/openresponses-http.ts.md
responses-stream-event-contract	1	docs/backend-trace/files/src/gateway/open-responses.schema.ts.md
responses-streaming-event-emitter	1	docs/backend-trace/files/src/gateway/openresponses-http.ts.md
restart-catchup	1	docs/backend-trace/files/src/cron/service/timer.ts.md
restart-handoff-sentinel	1	docs/backend-trace/files/src/infra/restart-sentinel.ts.md
restart-sentinel-recovery	1	docs/backend-trace/files/src/gateway/server-restart-sentinel.ts.md
result-contract	1	docs/backend-trace/files/src/agents/pi-embedded-runner/types.ts.md
retry-backoff-policy	1	docs/backend-trace/files/src/infra/backoff.ts.md
reversible-env-overrides	1	docs/backend-trace/files/src/agents/skills/env-overrides.ts.md
routing	5	docs/backend-trace/files/src/gateway/server-methods-list.ts.md;docs/backend-trace/files/src/gateway/server.impl.ts.md;docs/backend-trace/files/src/gateway/server-methods.ts.md;docs/backend-trace/files/src/gateway/server-methods/agent.ts.md;docs/backend-trace/files/src/gateway/server-methods/send.ts.md
run-completion-reconciliation	1	docs/backend-trace/files/src/agents/subagent-registry.ts.md
run-context-propagation	1	docs/backend-trace/files/src/infra/agent-events.ts.md
run-lifecycle-registry	1	docs/backend-trace/files/src/agents/pi-embedded-runner/runs.ts.md
run-meta-schema	1	docs/backend-trace/files/src/agents/pi-embedded-runner/types.ts.md
run-session-resolution	1	docs/backend-trace/files/src/gateway/server-session-key.ts.md
run-workspace-resolution	1	docs/backend-trace/files/src/agents/workspace-run.ts.md
runner-abort-detection	1	docs/backend-trace/files/src/agents/pi-embedded-runner/abort.ts.md
runner-facade	1	docs/backend-trace/files/src/agents/pi-embedded.ts.md
runtime-binary-prerequisite-check	1	docs/backend-trace/files/src/infra/binaries.ts.md
runtime-capability-gating	1	docs/backend-trace/files/src/agents/skills/config.ts.md
runtime-commit-resolution	1	docs/backend-trace/files/src/infra/git-commit.ts.md
runtime-config-overrides	1	docs/backend-trace/files/src/config/runtime-overrides.ts.md
runtime-context-injection	1	docs/backend-trace/files/src/agents/pi-embedded-runner/system-prompt.ts.md
runtime-exec	1	docs/backend-trace/files/src/agents/bash-tools.exec.ts.md
runtime-path-bootstrap	1	docs/backend-trace/files/src/infra/path-env.ts.md
runtime-version-gate	1	docs/backend-trace/files/src/infra/runtime-guard.ts.md
runtime-warning-noise-filter	1	docs/backend-trace/files/src/infra/warning-filter.ts.md
safe-file-open-within-root	1	docs/backend-trace/files/src/infra/fs-safe.ts.md
safe-log-slicing	1	docs/backend-trace/files/src/agents/bash-tools.shared.ts.md
safe-multi-channel-action-execution	1	docs/backend-trace/files/src/infra/outbound/message-action-runner.ts.md
safe-text-edit	1	docs/backend-trace/files/src/agents/apply-patch-update.ts.md
safe-unpack	1	docs/backend-trace/files/src/infra/archive.ts.md
sandbox-and-runtime-guidance	1	docs/backend-trace/files/src/agents/system-prompt.ts.md
sandbox-api-stability	1	docs/backend-trace/files/src/agents/sandbox.ts.md
sandbox-aware-image-load	1	docs/backend-trace/files/src/agents/pi-embedded-runner/run/images.ts.md
sandbox-browser-autostart	1	docs/backend-trace/files/src/agents/sandbox/browser.ts.md
sandbox-browser-bridge-registry	1	docs/backend-trace/files/src/agents/sandbox/browser-bridges.ts.md
sandbox-browser-lifecycle	1	docs/backend-trace/files/src/agents/sandbox/manage.ts.md
sandbox-browser-runtime	1	docs/backend-trace/files/src/agents/sandbox/browser.ts.md
sandbox-config-contract	1	docs/backend-trace/files/src/config/types.sandbox.ts.md
sandbox-config-drift-detection	1	docs/backend-trace/files/src/agents/sandbox/config-hash.ts.md
sandbox-config-resolution	1	docs/backend-trace/files/src/agents/sandbox/config.ts.md
sandbox-container-management	1	docs/backend-trace/files/src/agents/sandbox/manage.ts.md
sandbox-container-orchestration	1	docs/backend-trace/files/src/agents/sandbox/docker.ts.md
sandbox-context-orchestration	1	docs/backend-trace/files/src/agents/sandbox/context.ts.md
sandbox-default-fallbacks	1	docs/backend-trace/files/src/agents/sandbox/config.ts.md
sandbox-defaults	1	docs/backend-trace/files/src/agents/sandbox/constants.ts.md
sandbox-docker-config-contract	1	docs/backend-trace/files/src/agents/sandbox/types.docker.ts.md
sandbox-gc	1	docs/backend-trace/files/src/agents/sandbox/prune.ts.md
sandbox-guard	1	docs/backend-trace/files/src/agents/pi-tools.read.ts.md
sandbox-host-browser-policy	1	docs/backend-trace/files/src/agents/tools/browser-tool.ts.md
sandbox-media-path-safety	1	docs/backend-trace/files/src/agents/tools/image-tool.ts.md
sandbox-module-facade	1	docs/backend-trace/files/src/agents/sandbox.ts.md
sandbox-path-guard	2	docs/backend-trace/files/src/agents/apply-patch.ts.md;docs/backend-trace/files/src/agents/sandbox-paths.ts.md
sandbox-policy-model	1	docs/backend-trace/files/src/agents/sandbox/types.ts.md
sandbox-registry-persistence	1	docs/backend-trace/files/src/agents/sandbox/registry.ts.md
sandbox-runtime-context	1	docs/backend-trace/files/src/agents/pi-embedded-runner/sandbox-info.ts.md
sandbox-runtime-decision	1	docs/backend-trace/files/src/agents/sandbox/runtime-status.ts.md
sandbox-scope-model	1	docs/backend-trace/files/src/agents/sandbox/shared.ts.md
sandbox-session-visibility	1	docs/backend-trace/files/src/agents/tools/sessions-list-tool.ts.md
sandbox-skill-sync	1	docs/backend-trace/files/src/agents/sandbox/context.ts.md
sandbox-state-layout	1	docs/backend-trace/files/src/agents/sandbox/constants.ts.md
sandbox-tool-allow-deny	1	docs/backend-trace/files/src/agents/sandbox/tool-policy.ts.md
sandbox-tool-policy-baseline	1	docs/backend-trace/files/src/agents/sandbox/constants.ts.md
sandbox-type-contract	1	docs/backend-trace/files/src/agents/sandbox/types.ts.md
sandbox-workdir-resolution	1	docs/backend-trace/files/src/agents/bash-tools.shared.ts.md
sandbox-workspace-bootstrap	1	docs/backend-trace/files/src/agents/sandbox/workspace.ts.md
schema-drift-tolerant-parser	1	docs/backend-trace/files/src/infra/provider-usage.fetch.minimax.ts.md
schema-helpers	1	docs/backend-trace/files/src/agents/schema/typebox.ts.md
schema-normalization	1	docs/backend-trace/files/src/agents/pi-tools.schema.ts.md
scoped-memory-search-and-sync	1	docs/backend-trace/files/src/memory/qmd-manager.ts.md
search-tuning	1	docs/backend-trace/files/src/agents/memory-search.ts.md
security	3	docs/backend-trace/files/src/gateway/server.impl.ts.md;docs/backend-trace/files/src/gateway/server-methods.ts.md;docs/backend-trace/files/src/agents/pi-tools.ts.md
security-approval	1	docs/backend-trace/files/src/agents/bash-tools.exec.ts.md
seeded-agent-files	1	docs/backend-trace/files/src/agents/sandbox/workspace.ts.md
self-update-trigger	1	docs/backend-trace/files/src/agents/tools/gateway-tool.ts.md
send-and-poll-unified-entry	1	docs/backend-trace/files/src/infra/outbound/message.ts.md
sender-identity-validation	1	docs/backend-trace/files/src/channels/sender-identity.ts.md
sender-label-resolution	1	docs/backend-trace/files/src/channels/sender-label.ts.md
sensitive-log-redaction	1	docs/backend-trace/files/src/gateway/ws-log.ts.md
session-and-messages-validation	1	docs/backend-trace/files/src/config/zod-schema.session.ts.md
session-announce-target-resolution	1	docs/backend-trace/files/src/agents/tools/sessions-announce-target.ts.md
session-auth-override	1	docs/backend-trace/files/src/agents/auth-profiles/session-override.ts.md
session-compaction	1	docs/backend-trace/files/src/agents/pi-embedded-runner/compact.ts.md
session-config-api-surface	1	docs/backend-trace/files/src/config/sessions.ts.md
session-digest-audit	1	docs/backend-trace/files/src/agents/cache-trace.ts.md
session-domain-contracts	1	docs/backend-trace/files/src/config/sessions/types.ts.md
session-file-integrity	1	docs/backend-trace/files/src/agents/session-file-repair.ts.md
session-file-prewarm	1	docs/backend-trace/files/src/agents/pi-embedded-runner/session-manager-cache.ts.md
session-guard-installation	1	docs/backend-trace/files/src/agents/session-tool-result-guard-wrapper.ts.md
session-history-sanitization	1	docs/backend-trace/files/src/agents/pi-embedded-runner/run/attempt.ts.md
session-id-generation	1	docs/backend-trace/files/src/agents/session-slug.ts.md
session-interrupt	1	docs/backend-trace/files/src/agents/pi-embedded-runner/runs.ts.md
session-key-canonicalization-migration	1	docs/backend-trace/files/src/infra/state-migrations.ts.md
session-key-derivation	1	docs/backend-trace/files/src/config/sessions/session-key.ts.md
session-key-resolution	1	docs/backend-trace/files/src/gateway/sessions-resolve.ts.md
session-listing-and-filtering	1	docs/backend-trace/files/src/gateway/session-utils.ts.md
session-main-alias-awareness	1	docs/backend-trace/files/src/agents/sandbox/runtime-status.ts.md
session-maintenance-warning-delivery	1	docs/backend-trace/files/src/infra/session-maintenance-warning.ts.md
session-manager-cache-ttl	1	docs/backend-trace/files/src/agents/pi-embedded-runner/session-manager-cache.ts.md
session-memory-source	1	docs/backend-trace/files/src/memory/session-files.ts.md
session-metadata-derivation	1	docs/backend-trace/files/src/config/sessions/metadata.ts.md
session-override-management	1	docs/backend-trace/files/src/gateway/sessions-patch.ts.md
session-patch-validation	1	docs/backend-trace/files/src/gateway/sessions-patch.ts.md
session-persistence-fix	1	docs/backend-trace/files/src/agents/pi-embedded-runner/session-manager-init.ts.md
session-preview-extraction	1	docs/backend-trace/files/src/gateway/session-utils.fs.ts.md
session-reference-resolution	1	docs/backend-trace/files/src/agents/tools/sessions-helpers.ts.md
